,X1,X2,y
0,3.0007860418361165,1.0321153997787844,0.0
1,12.20446599600729,5.179774510670562,0.0
2,-3.886389399382055,-1.10330501212691,0.0
3,0.2432139585115105,1.8879230733320442,0.0
4,3.0529925096918618,4.781275606300837,0.0
5,8.271367534814875,5.747895767426409,0.0
6,1.608375082464142,2.648269572795973,0.0
7,2.668371636871334,3.5794175928331224,0.0
8,-0.025791318829004428,0.7246202844126666,0.0
9,-30.0,10.0,0.0
10,4.268092977201803,10.021045665284662,0.0
11,-2.7108251020322096,1.2320965737119698,0.0
12,-6.271828372993824,-2.575621192413486,0.0
13,0.06408074987083201,3.646425575360941,0.0
14,8.346793849501426,2.9915438491434836,0.0
15,2.890812598010868,4.2195326760492105,0.0
16,-8.903982341119635,3.002456439746728,0.0
17,1.7817448455199003,4.914712855397878,0.0
18,7.011899243922056,3.222750426842734,0.0
19,-0.5115137528766778,4.351429784010435,0.0
20,-6.100089685894876,4.10908081808362,0.0
21,10.75387697615895,10.14362593457453,0.0
22,-1.1903715080559318,4.406000341247646,0.0
23,4.88745177915955,7.594077218264527,0.0
24,-0.06370140106984357,6.929959302816346,0.0
25,2.93451248929631,6.332596619390317,0.0
26,-4.903160920612061,3.3687252173663693,0.0
27,3.141659352652088,4.6560290754198945,0.0
28,2.512359488698907,4.290426212069358,0.0
29,-0.8137058299356905,4.760806554979934,0.0
30,-0.7977658077027066,4.841546469395144,0.0
31,-7.631413011658385,3.2094969208245607,0.0
32,-1.0089046810413094,3.0826544048009277,0.0
33,3.313911277628871,7.908291851668173,0.0
34,1.2597269789806949,5.887320282881079,0.0
35,1.6449145537870533,2.722394950705301,0.0
36,-5.174129101768263,-0.0075575175817146345,0.0
37,-2.424050454701566,2.2365825903284637,0.0
38,-1.8942483238220773,4.931204767693582,0.0
39,1.2808267111487273,4.701736543376389,0.0
40,5.504132434770936,7.591456763302575,0.0
41,-6.681218431386119,0.9179339597509673,0.0
42,10.479445880152916,3.6777404588516167,0.0
43,0.10037582093824549,1.3905460875434072,0.0
44,6.2722586346556835,7.617737660724677,0.0
45,7.112225351912137,6.517776992481758,0.0
46,5.8831951824185635,4.950744694923477,0.0
47,4.53286584095974,4.276469641119924,0.0
48,9.929352469529176,6.479218650026528,0.0
49,3.009946817223508,4.308960923415342,0.0
50,-5.738795305712232,-1.6531640797119334,0.0
51,5.846983540790056,7.898125388392683,0.0
52,10.718105928246462,9.067316470137328,0.0
53,-2.7372740572037886,3.780801225502434,0.0
54,8.402573957172121,2.226836655047425,0.0
55,5.5302232913769265,1.5333446007323994,0.0
56,10.55032476549517,8.396542304448051,0.0
57,5.012281978981976,5.659445696017714,0.0
58,0.224949534545829,1.8884819341253363,0.0
59,5.611033357832634,4.062930599500977,0.0
60,-4.497003952920973,1.7079878308708691,0.0
61,7.631929483435152,5.26046390694973,0.0
62,0.2518272983616462,5.179647363003992,0.0
63,10.246318642396709,7.459276323314353,0.0
64,3.0373091812055524,3.225857056712684,0.0
65,3.6962459564590864,6.294781016699178,0.0
66,1.1591527913717559,5.393228102898844,0.0
67,4.382166474732498,6.218698769682861,0.0
68,-0.04149377788997444,2.5552001089609253,0.0
69,-4.4653075436525285,1.6777004624540015,0.0
70,3.1969585063226846,7.597663567181563,0.0
71,4.175157184460532,4.5556970209038905,0.0
72,5.722397434952069,0.555981732058695,0.0
73,6.585081440479264,7.389467254222511,0.0
74,-1.3079230240735447,5.98559637428245,0.0
75,9.566713608246832,6.535163020958375,0.0
76,-3.132192693295072,4.33249568997426,0.0
77,-2.317391431810537,3.268035447943914,0.0
78,-4.399657541817117,0.23482404407819368,0.0
79,-1.1891002237221704,5.681989242179997,0.0
80,10.647660269084929,7.6974097767283896,0.0
81,1.4377562069259544,2.2237301240877456,0.0
82,5.2218148820077355,7.632979204622502,0.0
83,-6.723855483888058,3.837751159290473,0.0
84,2.584713059624248,2.067660071990186,0.0
85,2.593638264715106,2.6045010665585915,0.0
86,-2.2551279665007344,1.3749029455744122,0.0
87,4.407972591408135,7.022718009163206,0.0
88,-2.447748888751003,4.641449639497401,0.0
89,1.0873957951252837,4.935535829669766,0.0
90,-5.874756467090094,2.783056011721742,0.0
91,-10.117015761122133,2.174472392551584,0.0
92,-7.010288278033737,0.5066563800961785,0.0
93,1.2608253963048721,6.281797789822265,0.0
94,8.715072977033678,7.6393464263520565,0.0
95,2.3352543467459146,6.959585036535753,0.0
96,-4.840467488705987,2.443234739617315,0.0
97,0.14226834388875953,2.7132818152253453,0.0
98,5.1175207698186576,3.609324713121889,0.0
99,7.68263974718196,1.5446672306495688,0.0
100,-0.19689588787963186,4.4032328272785906,0.0
101,4.276318653612989,2.7180500312374107,0.0
102,-7.084780221554173,0.45599848576964774,0.0
103,-2.6901545460284435,3.0154089759099074,0.0
104,0.5092480517852103,3.3027402564133825,0.0
105,2.58609107595651,2.623747685082639,0.0
106,-1.3320954836797152,1.7743573403517274,0.0
107,-1.0502484660127425,5.314822941352933,0.0
108,2.895758677775409,4.564853257499996,0.0
109,0.7887142416967865,-0.5777779137066039,0.0
110,-0.7299088784969321,5.427515515006413,0.0
111,3.407407368867311,5.601266012575035,0.0
112,1.3163099710016586,7.1701608207697145,0.0
113,2.160905181001379,4.012040374749635,0.0
114,-0.18960864868003502,4.861541716300316,0.0
115,-1.4665994168109702,6.157473981257992,0.0
116,3.0802502313071276,5.668193016799432,0.0
117,4.905990508549967,7.4060422060378155,0.0
118,-9.349925125067664,-1.886948124001683,0.0
119,4.384540175151228,4.095153787486142,0.0
120,-0.9863590716439883,4.718693511044141,0.0
121,-0.48895439700864163,3.8488539240114914,0.0
122,-7.3800190316498835,2.2716206092322775,0.0
123,6.398092960184106,3.2068028992853095,0.0
124,-6.33212163901257,3.573734459484886,0.0
125,-1.8789398490653308,2.1517670893561904,0.0
126,-0.596642085725476,3.2690338893553075,0.0
127,4.47374571828003,3.589571298978035,0.0
128,-5.916819776975277,3.514485219374091,0.0
129,4.051896895536026,8.020407925420251,0.0
130,-1.5340817714934376,5.668175619549896,0.0
131,0.7371635186522686,5.1190338621236515,0.0
132,1.9438929839691428,8.136849647204373,0.0
133,1.4421104352233072,3.0760088741941147,0.0
134,1.487000831343917,4.7581325761732405,0.0
135,-12.862963782133251,-0.6797225502775701,0.0
136,2.950466613439632,0.6343060352617087,0.0
137,-0.9547668759380055,4.757482439511398,0.0
138,0.41948030482816734,2.8499709306535097,0.0
139,11.322464306796597,10.951658941466036,0.0
140,6.1008635585789985,5.649323110867065,0.0
141,8.681885271228989,7.535027571512899,0.0
142,4.044219172377254,4.279693990481072,0.0
143,7.0557264484135045,7.786110137849691,0.0
144,7.509231147824992,4.442948392321421,0.0
145,-1.4051355923039388,4.582737153438055,0.0
146,-4.300079113607737,-2.0918555471780493,0.0
147,6.684456813013476,5.863547309000415,0.0
148,3.914768398766468,4.6206852162249,0.0
149,2.850279439237594,5.316976301512277,0.0
150,9.29065339809094,8.934436654936096,0.0
151,-2.4008910199842517,3.2840786046615493,0.0
152,-1.3035989369427665,2.0222261335921967,0.0
153,-5.733587528987776,4.783112434688929,0.0
154,0.2021328092686655,2.3890508812149616,0.0
155,6.3887190298813135,5.776244447703646,0.0
156,-2.653388764324124,5.230702763502732,0.0
157,1.47175794658537,4.901851843406455,0.0
158,-0.43443596194953815,3.682700833235287,0.0
159,0.4634736185441266,3.97302541738365,0.0
160,-3.064964942770387,4.3010185931278775,0.0
161,-3.45457541497764,2.2036861683583817,0.0
162,-0.5614612556284666,5.8775013668057365,0.0
163,12.283617486491046,7.474746928545125,0.0
164,5.716303624847474,6.72996556666976,0.0
165,-4.94472477601868,0.841100394305506,0.0
166,-4.919403200966588,0.796061148924156,0.0
167,4.031597621796903,10.167191810096615,0.0
168,3.254672309029574,8.14308941340372,0.0
169,9.297753980949361,7.691392910140253,0.0
170,-1.2669290192569385,1.2282410759760394,0.0
171,-5.070387015470603,3.675966857725596,0.0
172,-0.4017774759225454,4.48934757132687,0.0
173,1.7835192763618197,4.94877248616468,0.0
174,2.74827228496587,3.3324732443326868,0.0
175,-6.188957369007892,3.5153797844906762,0.0
176,-2.4472459227496883,0.3057074454251447,0.0
177,-1.6059465615055544,4.574922162648483,0.0
178,-1.3898700202024332,7.016975494656616,0.0
179,4.101791491717563,5.827813245696813,0.0
180,1.0188544454313466,2.608364946506105,0.0
181,2.6998249190063097,2.6122542290931596,0.0
182,1.804640841491115,4.256663658822622,0.0
183,-0.9742475701672515,3.8285176675159684,0.0
184,-4.640056657350034,2.956251209729923,0.0
185,-3.965618054647903,2.048743534065995,0.0
186,-0.2472929008047442,1.9674954596273988,0.0
187,3.4691838814047817,4.592381523493158,0.0
188,-6.853117043167264,0.5144982977873105,0.0
189,5.400894560403911,5.646057829241038,0.0
190,2.936402376975317,7.938404304417597,0.0
191,-4.112534218178018,7.079618877714534,0.0
192,-7.283575511609769,1.6033377530688888,0.0
193,-6.359175037317934,3.91045246491928,0.0
194,1.8211387774366696,0.9336489932671483,0.0
195,-0.11337550257577256,2.553674303573445,0.0
196,-7.082370943255162,2.4437996334029526,0.0
197,-2.8074610590581166,3.517585628959453,0.0
198,6.705509333287867,3.88169476473593,0.0
199,5.26275969730616,2.2604152840973697,0.0
200,-4.579484929801972,3.63505209350142,0.0
201,2.7814640873614445,2.965483581171032,0.0
202,2.7774089637188455,8.034751411195337,0.0
203,1.2946279459081498,2.4534561798785495,0.0
204,-3.0382424380817783,3.239399459355785,0.0
205,5.001489746700138,8.013486528202815,0.0
206,-0.16733330771846355,4.291375563382248,0.0
207,4.4225055342959525,1.4928591757646,0.0
208,1.7103090259361782,3.4572365246999257,0.0
209,9.597946537080972,3.367435308851127,0.0
210,3.9111229569896215,2.956104204998038,0.0
211,1.618609571167533,8.362416822339199,0.0
212,1.4697661469278436,4.391748429527204,0.0
213,-12.698385835947782,-1.7216402087104141,0.0
214,2.349521774703807,5.516490203857436,0.0
215,-6.084530565631297,2.950022533728762,0.0
216,2.38435952923064,2.6496936943909883,0.0
217,2.574086022579119,6.3829532272111225,0.0
218,1.0264632314968043,2.3642382807195137,0.0
219,1.3913008758083067,2.5084346383643323,0.0
220,-4.797102581999565,3.167269242348831,0.0
221,1.9714646902288582,4.443871647207306,0.0
222,0.42446265756386636,2.087184020943221,0.0
223,-3.8230600686686422,1.7347119683307985,0.0
224,0.4480535048655613,5.410713293017407,0.0
225,5.101239186623406,7.257603900224581,0.0
226,2.395478821962267,3.4644734115122207,0.0
227,11.105217807423987,6.151652735646827,0.0
228,-10.007206427502789,1.8557105762328105,0.0
229,0.7469822951916705,3.5305546488607376,0.0
230,-3.8941492967938496,3.6646762819185286,0.0
231,1.9066921460891064,5.132252844509246,0.0
232,13.062268397718743,8.383068552646325,0.0
233,-2.965586813538358,4.810644455475556,0.0
234,2.257422075107685,8.929318261059208,0.0
235,-1.697273166872507,7.277576768875218,0.0
236,-2.548639829234441,3.5577219169354706,0.0
237,5.9719719565774945,1.9144067929326765,0.0
238,-3.4120940927495926,0.12633990142696305,0.0
239,3.480004731719811,2.43721319585241,0.0
240,6.147194143913836,3.8984024629421827,0.0
241,-1.1215881048895073,5.2234818225490445,0.0
242,-12.278095464874664,-1.4430587528218082,0.0
243,3.76566032103792,1.7477287247442073,0.0
244,2.1025382787858664,4.400118639380512,0.0
245,-0.7497168229455238,5.569949856193206,0.0
246,7.490109861631106,3.616662084815962,0.0
247,0.6303766685979243,-1.4959426379197405,0.0
248,-1.5711698296999441,4.5971783812940235,0.0
249,0.6107262202957462,5.927087092257539,0.0
250,0.8287885973402307,3.186595947230728,0.0
251,-0.17107900672268261,1.4794041867860517,0.0
252,-1.906342384301626,3.8811254373926714,0.0
253,-6.83883862154227,5.070394238437155,0.0
254,7.507140358323804,8.18031516160604,0.0
255,7.8748203319649495,4.134429147170326,0.0
256,-8.8431234489301,3.9083487434885753,0.0
257,1.87909476648014,5.566259174882605,0.0
258,6.239860779840264,4.469780468535619,0.0
259,9.713343903278156,5.871176951303454,0.0
260,-3.5653960902089814,3.166900456638126,0.0
261,-3.4448567904772496,6.117876529655238,0.0
262,-3.4436012867681542,2.271555717734671,0.0
263,8.061638530187215,4.103773861381906,0.0
264,5.32026150248824,9.948847031149914,0.0
265,3.0074952754514372,9.041306794449877,0.0
266,1.324280531717881,1.6410574204936874,0.0
267,-1.9271560213888632,5.739774660419597,0.0
268,0.08877608105028534,4.268148194115882,0.0
269,0.450586103453431,4.2519577905002945,0.0
270,-5.042868268666107,1.8810367869531528,0.0
271,8.591305851778527,6.609605298238426,0.0
272,-1.219180465775989,4.147920315867759,0.0
273,-11.795923331720482,-1.7392531403102103,0.0
274,-2.1595187900258366,0.7525775362161942,0.0
275,1.4816067796059842,3.8069927533845025,0.0
276,-0.33797373117673835,1.740431116829726,0.0
277,7.489228953255494,7.173035670040439,0.0
278,1.1016709085262162,8.756815488669702,0.0
279,-2.8078669412827946,5.6296481016990585,0.0
280,0.7770228677207149,-0.08494695996447366,0.0
281,-7.907814278527956,1.11567260770941,0.0
282,1.9827870036439246,5.73326967860969,0.0
283,4.084432771966394,4.154125789924154,0.0
284,3.6350210422732983,4.7205500940013705,0.0
285,-8.148702055022657,0.5307995993222883,0.0
286,4.839512038663519,5.001051927005486,0.0
287,-0.8192940498539496,2.310838024571855,0.0
288,-4.591559621608161,4.045616321028451,0.0
289,6.665399397798609,5.848419854466435,0.0
290,-2.29945864864749,6.979759781341907,0.0
291,4.9247876062025,7.378545440590248,0.0
292,-1.3531882907739572,4.449726531725894,0.0
293,3.2269662544739868,5.057449691126014,0.0
294,-14.230715273999634,0.5201777195793764,0.0
295,3.1952147883602127,3.5280363579658203,0.0
296,-4.420183103359673,2.921430787721718,0.0
297,2.896177667677934,3.827369525587105,0.0
298,-0.08365735287769316,4.636641706595995,0.0
299,0.1070545395633542,5.610288276126382,0.0
300,5.086594105159177,21.685105039611532,1.0
301,4.190515739161561,20.222081388613823,1.0
302,0.04971177065230137,19.98584512831844,1.0
303,-5.303499059346317,15.895999073514886,1.0
304,1.1042621856003862,17.238897665687922,1.0
305,-3.5162137705615786,19.660172539861218,1.0
306,7.47777992775662,18.04353821160752,1.0
307,5.023809060202487,18.83048381641663,1.0
308,4.64811491063869,18.01378504835301,1.0
309,-4.53499199107136,13.318234228339433,1.0
310,1.0899552221108988,16.112265997467805,1.0
311,1.48875134772465,18.025368245866183,1.0
312,-3.130980958915096,17.033619564826342,1.0
313,11.354715163944286,19.9726418473892,1.0
314,2.9930747863245215,18.11032698106838,1.0
315,2.4126272679094427,19.21013370932797,1.0
316,1.1487877964782853,16.54932773094586,1.0
317,5.016322700816234,19.47217843833255,1.0
318,4.262483135384362,20.18950481754571,1.0
319,9.799742708397421,18.263284363828433,1.0
320,9.837986199033567,20.095400150283293,1.0
321,-1.9810632018553305,14.536482530517471,1.0
322,1.4751818107278978,20.00892793019011,1.0
323,2.6385649621999754,15.840927204226285,1.0
324,10.761215900242803,21.374455567383563,1.0
325,-8.602971378953708,14.17735903788627,1.0
326,5.600203072854339,18.093735607813837,1.0
327,5.248560501159963,18.178379631382583,1.0
328,-3.5919793482236706,16.288797000343337,1.0
329,-1.7280789777814567,17.417545892662098,1.0
330,-3.315341745511377,18.09718613284557,1.0
331,3.4894807270631354,17.232076418298384,1.0
332,-0.2466896386519406,17.987257626538874,1.0
333,8.395973640562445,19.55771882940039,1.0
334,4.884382604254464,22.53605856018908,1.0
335,-6.4229292248972385,16.453003765064338,1.0
336,-1.5639174706764587,20.613509274538508,1.0
337,4.965314669900458,18.111268995986038,1.0
338,8.085104957066223,21.301792533334112,1.0
339,4.980432924782801,15.708554225906973,1.0
340,8.622095922551841,20.756992193930735,1.0
341,7.33703705677459,17.703578984570207,1.0
342,-11.172772526373512,15.34455104255848,1.0
343,-5.054392017249668,11.511188192202741,1.0
344,14.903726756098752,21.404579635428092,1.0
345,7.746232367791178,18.66779155043278,1.0
346,-5.888334773668532,18.516059402136236,1.0
347,8.4537486721725,20.59245521216741,1.0
348,-0.9731816053574938,17.58000804579452,1.0
349,8.409676092386327,19.118774725978238,1.0
350,-3.0527149706167584,19.19512020637405,1.0
351,8.473191873560456,21.10983223361566,1.0
352,13.660767052852218,20.515371722901158,1.0
353,2.824524115651648,16.07797530072023,1.0
354,4.05748506365939,15.765940141647096,1.0
355,6.399874221225511,20.361807486958032,1.0
356,1.548014495980666,18.986097366596752,1.0
